"corpus","preloaded/detenten20_rft3"
"subcorpus","-"
"concordance size","1749"
"query","Query:[lc=""kiezdeutsch"" | lemma_lc=""kiezdeutsch"" | ascii=""kiezdeutsch""]"
"Reference","Left","KWIC","Right"
"grin.com,https://www.grin.com/document/520808,Fremd- und Lehnwörter in einer multiethnischen Jugendsprache - GRIN,2020-08-05 22:21,2020,doc#29833678,#13869972332",", welche oft Quelle lexikalischer Erneuerungen für den standardwortschatz ist. </s><s> Die Herleitung der Bezeichnungen ""","Kiezdeutsch",""" sowie ""multiethnische Jugendsprache"" an sich werden dabei ebenso ersichtlich gemacht. </s><s> Grammatische Merkmale des"
"grin.com,https://www.grin.com/document/520808,Fremd- und Lehnwörter in einer multiethnischen Jugendsprache - GRIN,2020-08-05 22:21,2020,doc#29833678,#13869972359","ebenso ersichtlich gemacht. </s><s> Grammatische Merkmale des Kiezdeutschen werden erläutert, und darüber hinaus, wie","Kiezdeutsch","in den Medien präsent ist und wie der sprachgebrauch und diese Modalität in Wechselwirkung zueinander- stehen. </s><s> Im"
"grin.com,https://www.grin.com/document/520808,Fremd- und Lehnwörter in einer multiethnischen Jugendsprache - GRIN,2020-08-05 22:21,2020,doc#29833678,#13869972427","Vorgehen und die Zuweisung der untersuchungsvariablen. </s><s> Bezüglich der Materialauswahl wird erläutert, welche","kiezdeutschen","Merkmale an den Belegen festzumachen sind. </s><s> Bei der Analyse der Belegsammlung wird auf die folgenden Fragestellungen"
"grin.com,https://www.grin.com/document/520808,Fremd- und Lehnwörter in einer multiethnischen Jugendsprache - GRIN,2020-08-05 22:21,2020,doc#29833678,#13869972505","Hypothesen angenommen: </s><s> I. Fremdsprachliches Material in internetbasierter Kommunikation im jugendlichen","Kiezdeutsch","hat in den vergangenen 11 Jahren Änderungen erfahren II. Innerhalb neuer Gebersprachen haben türkisch-arabische"
"grin.com,https://www.grin.com/document/520808,Fremd- und Lehnwörter in einer multiethnischen Jugendsprache - GRIN,2020-08-05 22:21,2020,doc#29833678,#13869972537","zugenommen III. Fremdwörter haben weiterhin einen stark expressiven und individuellen Charakter im jugendlichen","Kiezdeutsch","</s><s> 2 Theoretischer Teil </s><s> 2.1 Einleitung </s><s> Sprachliche Variation, Sprachkontakt und sprachlicher Wandel sind zugleich"
"grin.com,https://www.grin.com/document/520808,Fremd- und Lehnwörter in einer multiethnischen Jugendsprache - GRIN,2020-08-05 22:21,2020,doc#29833678,#13869972568","Bestandteile und fortwährende Merkmale aller Sprachsysteme. </s><s> Dies sind Aspekte der deutschen Sprache, in denen","Kiezdeutsch","entsteht und angesiedelt ist. </s><s> Kiezdeutschsprecher/-innen bedienen sich je nach Kommunikationsanlass"
"grin.com,https://www.grin.com/document/520808,Fremd- und Lehnwörter in einer multiethnischen Jugendsprache - GRIN,2020-08-05 22:21,2020,doc#29833678,#13869974119","von Erwachsenen"" (WIESE 2012: 46). </s><s> Wird die Bezeichnung ""multiethnische Jugendsprache"" gleichgesetzt mit ""","Kiezdeutsch",""" suggeriert dies bereits, dass die Einordnung auch eine Perspektivfrage ist. </s><s> So kann Kiezdeutsch als reine"
"grin.com,https://www.grin.com/document/520808,Fremd- und Lehnwörter in einer multiethnischen Jugendsprache - GRIN,2020-08-05 22:21,2020,doc#29833678,#13869974135","mit ""Kiezdeutsch"" suggeriert dies bereits, dass die Einordnung auch eine Perspektivfrage ist. </s><s> So kann","Kiezdeutsch","als reine Jugendvarietät bezeichnet werden, wenn man sich auf den Großteil der Sprecher/-innen fokussiert. </s><s> Die"
"grin.com,https://www.grin.com/document/520808,Fremd- und Lehnwörter in einer multiethnischen Jugendsprache - GRIN,2020-08-05 22:21,2020,doc#29833678,#13869974167","den Großteil der Sprecher/-innen fokussiert. </s><s> Die Sprecher/-innen sind größtenteils in einem jugendlichen Alter,","Kiezdeutsch","hat einen identitätsstiftenden Aspekt, weist viele sprachliche Elemente auf, die eine gesteigerte Expressivität"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/292865,Kanaksprak. Entwicklung eines Ethnolekts | Diplomarbeiten24.de,2020-07-06 10:18,2020,doc#30131539,#13995470519",") und schließlich die Umgangssprache (hier bezeichnet als Kanaksprak, ethnolektales Deutsch, Türkendeutsch,","Kiezdeutsch","), welche im täglichen Umgang, etwa im Freundeskreis oder mit Geschwistern, benutzt wird. </s><s> Diese Sprache des Alltags,"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/292865,Kanaksprak. Entwicklung eines Ethnolekts | Diplomarbeiten24.de,2020-07-06 10:18,2020,doc#30131539,#13995471572","Blick keine Analogie aufweisen: Eine ethnische Einschränkung weist ""Türkendeutsch"" (Dirim & Auer 2004) auf; ""","Kiezdeutsch",""" (Wiese 2012) bezeichnet die Alltagssprache, die im ""Kiez"" gesprochen wird (vs. </s><s> Standarddeutsch). </s><s> 3.3. </s><s> Kanaksprak"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125439406","soll in ausgewählten Kategorien in Hinblick auf Grammatik aus- geforscht werden, um die Zugänglichkeit für nicht","Kiezdeutsch","bewanderte Menschen zu vermehren. </s><s> Zum Trotz aller Kritiker ist die Zielsetzung, die Erstellung von Antithe- sen, die"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125439491","der aktuellen Deutschen Gesellschaft könnte im Idealfall in den Fremdspra- chenunterricht eingeflößt werden. </s><s> ""","Kiezdeutsch","konnte sich zu einem Dialekt des Deut- schen entwickeln (...)""2 bringt Heike Wiese die aufsteigende Relevanz zum"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125439711","(4.1, 4.2), als auch grammatisch (4.3) auseinandergesetzt. </s><s> In demselben Kapitel werden die gramma- tikalischen","kiezdeutschen","Besonderheiten durch repräsentative Niederschriften (4.4) bekräftigt. </s><s> Im darauffolgenden Unterkapitel 4.5"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125441317","ist, sondern auch auf sprachlicher Ebene wiederauffindbar ist, in dem sogenannten Kiezdeutsch35. </s><s> 3.2. </s><s>","Kiezdeutsch","als Subkultur </s><s> Das Kiezdeutsch (wird auch pejorativ als ""Kanak Sprak36 "" bezeichnet), ist hauptwie- gend eine"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125441321","auf sprachlicher Ebene wiederauffindbar ist, in dem sogenannten Kiezdeutsch35. </s><s> 3.2. </s><s> Kiezdeutsch als Subkultur </s><s> Das","Kiezdeutsch","(wird auch pejorativ als ""Kanak Sprak36 "" bezeichnet), ist hauptwie- gend eine Vermischung der deutschen,"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125441416","auch in deutscher Sprache charakterisiert38. </s><s> In der Relation zu der von den Gastarbeitern angewendetem Deutsch, ist","Kiezdeutsch","kei- ne gebrochene Sprache39. </s><s> Im Terminus erscheint das Wort Kiez40, welches folgerecht den Sprachraum erahnen"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125441912","Merkmale des Kiezdeutschen </s><s> 4.1. interlinguistische Merkmale als Begleiterscheinung der Subkultur </s><s>","Kiezdeutsch","wird kursorisch von der Gesellschaft als deutsch-türkischer Nexus aufge- fasst. </s><s> Dagegen treten auch andere"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125442164","direkten Weg, verläuft der Registerübergang nicht flüssig. </s><s> Hierbei sollte man je- doch ausdrücklich beachten, das","Kiezdeutsch","auf der deutschen Sprache basiert. </s><s> Freilich überlappen sich Kiezdeutsch mit dem Deutschen schaffend eine"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125442174","man je- doch ausdrücklich beachten, das Kiezdeutsch auf der deutschen Sprache basiert. </s><s> Freilich überlappen sich","Kiezdeutsch","mit dem Deutschen schaffend eine sprachliches Funda- ment, welches aber linguistisch auf Grundschüler-Niveau"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125442250","Arabische in die Jugendsprache mit einbezogen, so wird diese sprachli- che Ausdrucksweise sehr abstrahierend unter","Kiezdeutsch","verbucht. </s><s> Die Einflussaus- übung auf das Kiezdeutsche sei durch die türkische und arabische Sprache viel markan- ter"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125442395","im umgekehrten Kasus die hochdeutschsprechenden Menschen auf eine sprachliche Erschwernis. </s><s> Somit kann es sich bei","Kiezdeutsch","um keine eigenständige Sprache handeln, sondern um einen Dialekt, exakter ausgedrückt um einen Soziolekt. </s>"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125442597","die Kultur unverändert und somit wird die Stärkung oder zu mindestens Entstehung einer Subkultur vorangetrieben. </s><s>","Kiezdeutsch","ist freilich ein seltener Ethnolekt, der jedoch keinen Sonderstatus genießt. </s><s> Derartig Strömungen treten auch"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125442798","findet innerhalb eines Satzes statt. </s><s> Mustafa: ""Habibi, wir sehen uns, hadi Tschüs. </s><s> "" </s><s> Zusammenfassend verfügt das","Kiezdeutsch","über eine partiell autonome Grammatik sowie Semantik, die mit Hilfe der Pragmatik ausgedrückt wird. </s><s> Des Öfteren wird"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125442871","<s> Demgemäß konstituiert aus einer fehlerhaftangese- hener Grammatik eine regelrechte Sprachlehre. </s><s> Desgleichen ist","Kiezdeutsch","unter dem Gesichtspunkt der Semantik erheblich aufschlussreicher. </s><s> Sowohl die Semantik als auch die Syntax des"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125442956","wird nicht tiefschürfig eruriert, sondern es wird lediglich auf die Diskrepanzen verwiesen, welche zwischen dem","Kiezdeutschen","und Standarddeutschen vorherrschen. </s><s> Die Grammatik wird auf ihre Teildisziplinen zergliedert und unter den"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125443224",". </s><s> 4.2.2. </s><s> Semantische Analysen des Kiezdeutschen in der Nebeneinanderstellung mit dem Standarddeutschen </s><s> Das","Kiezdeutsch","unterscheidet sich vom Standartdeutschen stets im Vokabular durch die Verwendung von Lehnwörtern, speziell aus dem"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125443394","""habibi"" in der Gegenüberstellung mit ""lan"" eher einen manierlichen Umgangston zu pflegen scheint. </s><s> Ebenfalls hat","Kiezdeutsch","""jallah"", das aus der arabi- schen Sprache herkommende Wort, im Grundvokabular inne. </s><s> Das deutsche Gegenstück dazu"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125444187","Deutschen wird eine leidtragende beziehungsweise geschädig- te Person als Opfer bezeichnet. </s><s> Dagegen ist die","Kiezdeutsche","Bedeutung entweder ge- gensätzlich respektive handelt es sich um einen Menschen, dem man nur Missachtung zollen kann"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125444537","Sarrazin: Deutschland schafft sich ab: Wie wir unser Land aufs Spiel setzen. 2010. München. </s><s> 19 Vgl. Daniela Krämer:","Kiezdeutsch","- Sprachliche und kommunikative Merkmale im sprechsprachlichen Register von Berlin mit t ü rkischer"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125444564","sprechsprachlichen Register von Berlin mit t ü rkischer Herkunftssprache. 2008. Berlin. </s><s> S. 8 </s><s> 23 Vgl. Daniela Krämer:","Kiezdeutsch","- Sprachliche und kommunikative Merkmale im sprechsprachlichen Register von Berlin mit t ü rkischer"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125444609","85% der Schüler verfügen über eine Migrationsvergangenheit. </s><s> Vgl. Kerstin Paul, Ulrike Freywald, Eva Wittenberg:","Kiezdeutsch","goes school - a multi-ethnic variety of german from an educational perspectiv. 2008. </s><s> Universität Potsdam. </s><s> S. 647 </s><s> 27"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125444710","die Migranten äußert </s><s> 39 Als Gebrochenes Deutsch wird ein fehlerhafter Sprachgebrauch anerkannt. </s><s> Vgl. Heike Wiese:","Kiezdeutsch","- ein neuer Dialekt des Deutschen. </s><s> In: Aus Politik und Zeitgeschichte. 2010. S. 33 </s><s> 40 Eine überschaubare Stadtgegend"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/175712,Kiezdeutsch in der Schule | Diplomarbeiten24.de,2020-06-24 12:22,2020,doc#30438336,#14125444788",": über die Unschärfebeziehung zwischen Sprache und Ethnie in Deutschland, 2004 Berlin; New York / Vgl. Heike Wiese:","Kiezdeutsch","- ein neuer Dialekt des Deutschen. </s><s> In: Aus Politik und Zeitgeschichte. 2010. S. 34 </s><s> 50 Entworfene Jacken für"
"hu-berlin.de,https://www.linguistik.hu-berlin.de/de/institut/professuren/multilinguale-kontexte/Projekte,Projekte — Spracherwerb und Sprachentwicklung in multilingualen Kontexten,2020-07-04 12:43,2020,doc#30658007,#14219295910",", die eine überregionale Perspektive auf die vorgefundenen sprachlichen Phänomene beisteuern werden. </s><s> Infoportal","Kiezdeutsch","</s><s> Dieses Webportal macht sprachwissenschaftliche Ergebnisse zu Kiezdeutsch einer breiten Öffentlichkeit"
"hu-berlin.de,https://www.linguistik.hu-berlin.de/de/institut/professuren/multilinguale-kontexte/Projekte,Projekte — Spracherwerb und Sprachentwicklung in multilingualen Kontexten,2020-07-04 12:43,2020,doc#30658007,#14219295917","beisteuern werden. </s><s> Infoportal Kiezdeutsch </s><s> Dieses Webportal macht sprachwissenschaftliche Ergebnisse zu","Kiezdeutsch","einer breiten Öffentlichkeit zugänglich. </s><s> Es liefert Sachargumente für die Diskussion, stellt sprachliche"
"hu-berlin.de,https://www.linguistik.hu-berlin.de/de/institut/professuren/multilinguale-kontexte/Projekte,Projekte — Spracherwerb und Sprachentwicklung in multilingualen Kontexten,2020-07-04 12:43,2020,doc#30658007,#14219295957","illustrieren, und bietet auf dieser Basis Handreichungen für Schülerprojekte zur grammatischen Analyse von","Kiezdeutsch","an. </s><s> Teilprojekt B6 des Sonderforschungsbereichs ""Informationsstruktur"" der Universität Potsdam und der"
"hu-berlin.de,https://www.linguistik.hu-berlin.de/de/institut/professuren/multilinguale-kontexte/Projekte,Projekte — Spracherwerb und Sprachentwicklung in multilingualen Kontexten,2020-07-04 12:43,2020,doc#30658007,#14219295996",": H. Wiese </s><s> Das Projekt behandelte den Zusammenhang grammatischer und informationsstruktureller Aspekte in ""","Kiezdeutsch",""", einer multiethnischen Varietät des Deutschen, die sich seit etwa Mitte der 1990er als urbane Jugendsprache in"
"hu-berlin.de,https://www.linguistik.hu-berlin.de/de/institut/professuren/multilinguale-kontexte/Projekte,Projekte — Spracherwerb und Sprachentwicklung in multilingualen Kontexten,2020-07-04 12:43,2020,doc#30658007,#14219296041","der Basis eines umfangreichen Korpus von Spontandaten untersuchten wir die Frage, ob es in einer Kontaktsprache wie","Kiezdeutsch","angesichts der Schwächung grammatischer Restriktionen zu einer direkteren Abbildung von Informationsstruktur"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/204552,Der Ethnolekt und seine mediale Verbreitung | Diplomarbeiten24.de,2020-06-24 12:26,2020,doc#30985840,#14356812885","<s> Im Hinspiel konnte sich Hansa Rostock in Osnabrück mit 2:1 behaupten. </s><s> Leseprobe </s><s> Inhaltsverzeichnis </s><s> 2. Ethnolekt und","Kiezdeutsch","2.1. </s><s> Der primäre Ethnolekt 2.1.1. </s><s> Die Merkmale des primären Ethnolekts 2.1.2. </s><s> Die soziale Funktion des primären"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/204552,Der Ethnolekt und seine mediale Verbreitung | Diplomarbeiten24.de,2020-06-24 12:26,2020,doc#30985840,#14356813089","bezeichnen. </s><s> [1] </s><s> Der Ethnolekt hat viele Namen: Kanak Sprak, Türkendeutsch, Ghettoslang, Stadtteilsprache und","Kiezdeutsch","sind nur einige Bezeichnungen, die sich für ein und dasselbe linguistische Forschungsobjekt finden lassen. </s><s> Jedoch"
"diplomarbeiten24.de,https://www.diplomarbeiten24.de/document/204552,Der Ethnolekt und seine mediale Verbreitung | Diplomarbeiten24.de,2020-06-24 12:26,2020,doc#30985840,#14356813977","auf eine Pu-blikation der Linguistin Heike Wiese, in der sie die These verteidigt mit dem Ethnolekt – in ihren Worten","Kiezdeutsch","– entwickele sich ein neuer Dialekt im deutschen Varietätengefüge. </s><s> Darüber hinaus sollen aber auch Beispiele aus"
