"corpus","preloaded/detenten20_rft3"
"subcorpus","-"
"concordance size","1749"
"query","Query:[lc=""kiezdeutsch"" | lemma_lc=""kiezdeutsch"" | ascii=""kiezdeutsch""]"
"Reference","Left","KWIC","Right"
"grin.com","den Großteil der Sprecher/-innen fokussiert. </s><s> Die Sprecher/-innen sind größtenteils in einem jugendlichen Alter,","Kiezdeutsch","hat einen identitätsstiftenden Aspekt, weist viele sprachliche Elemente auf, die eine gesteigerte Expressivität"
"diplomarbeiten24.de",") und schließlich die Umgangssprache (hier bezeichnet als Kanaksprak, ethnolektales Deutsch, Türkendeutsch,","Kiezdeutsch","), welche im täglichen Umgang, etwa im Freundeskreis oder mit Geschwistern, benutzt wird. </s><s> Diese Sprache des Alltags,"
"diplomarbeiten24.de","Blick keine Analogie aufweisen: Eine ethnische Einschränkung weist ""Türkendeutsch"" (Dirim & Auer 2004) auf; ""","Kiezdeutsch",""" (Wiese 2012) bezeichnet die Alltagssprache, die im ""Kiez"" gesprochen wird (vs. </s><s> Standarddeutsch). </s><s> 3.3. </s><s> Kanaksprak"
"diplomarbeiten24.de","soll in ausgewählten Kategorien in Hinblick auf Grammatik aus- geforscht werden, um die Zugänglichkeit für nicht","Kiezdeutsch","bewanderte Menschen zu vermehren. </s><s> Zum Trotz aller Kritiker ist die Zielsetzung, die Erstellung von Antithe- sen, die"
"diplomarbeiten24.de","der aktuellen Deutschen Gesellschaft könnte im Idealfall in den Fremdspra- chenunterricht eingeflößt werden. </s><s> ""","Kiezdeutsch","konnte sich zu einem Dialekt des Deut- schen entwickeln (...)""2 bringt Heike Wiese die aufsteigende Relevanz zum"
"diplomarbeiten24.de","(4.1, 4.2), als auch grammatisch (4.3) auseinandergesetzt. </s><s> In demselben Kapitel werden die gramma- tikalischen","kiezdeutschen","Besonderheiten durch repräsentative Niederschriften (4.4) bekräftigt. </s><s> Im darauffolgenden Unterkapitel 4.5"
"diplomarbeiten24.de","ist, sondern auch auf sprachlicher Ebene wiederauffindbar ist, in dem sogenannten Kiezdeutsch35. </s><s> 3.2. </s><s>","Kiezdeutsch","als Subkultur </s><s> Das Kiezdeutsch (wird auch pejorativ als ""Kanak Sprak36 "" bezeichnet), ist hauptwie- gend eine"
"diplomarbeiten24.de","auf sprachlicher Ebene wiederauffindbar ist, in dem sogenannten Kiezdeutsch35. </s><s> 3.2. </s><s> Kiezdeutsch als Subkultur </s><s> Das","Kiezdeutsch","(wird auch pejorativ als ""Kanak Sprak36 "" bezeichnet), ist hauptwie- gend eine Vermischung der deutschen,"
"diplomarbeiten24.de","auch in deutscher Sprache charakterisiert38. </s><s> In der Relation zu der von den Gastarbeitern angewendetem Deutsch, ist","Kiezdeutsch","kei- ne gebrochene Sprache39. </s><s> Im Terminus erscheint das Wort Kiez40, welches folgerecht den Sprachraum erahnen"
"diplomarbeiten24.de","Merkmale des Kiezdeutschen </s><s> 4.1. interlinguistische Merkmale als Begleiterscheinung der Subkultur </s><s>","Kiezdeutsch","wird kursorisch von der Gesellschaft als deutsch-türkischer Nexus aufge- fasst. </s><s> Dagegen treten auch andere"
"diplomarbeiten24.de","direkten Weg, verläuft der Registerübergang nicht flüssig. </s><s> Hierbei sollte man je- doch ausdrücklich beachten, das","Kiezdeutsch","auf der deutschen Sprache basiert. </s><s> Freilich überlappen sich Kiezdeutsch mit dem Deutschen schaffend eine"
"diplomarbeiten24.de","man je- doch ausdrücklich beachten, das Kiezdeutsch auf der deutschen Sprache basiert. </s><s> Freilich überlappen sich","Kiezdeutsch","mit dem Deutschen schaffend eine sprachliches Funda- ment, welches aber linguistisch auf Grundschüler-Niveau"
"diplomarbeiten24.de","Arabische in die Jugendsprache mit einbezogen, so wird diese sprachli- che Ausdrucksweise sehr abstrahierend unter","Kiezdeutsch","verbucht. </s><s> Die Einflussaus- übung auf das Kiezdeutsche sei durch die türkische und arabische Sprache viel markan- ter"
"diplomarbeiten24.de","im umgekehrten Kasus die hochdeutschsprechenden Menschen auf eine sprachliche Erschwernis. </s><s> Somit kann es sich bei","Kiezdeutsch","um keine eigenständige Sprache handeln, sondern um einen Dialekt, exakter ausgedrückt um einen Soziolekt. </s>"
"diplomarbeiten24.de","die Kultur unverändert und somit wird die Stärkung oder zu mindestens Entstehung einer Subkultur vorangetrieben. </s><s>","Kiezdeutsch","ist freilich ein seltener Ethnolekt, der jedoch keinen Sonderstatus genießt. </s><s> Derartig Strömungen treten auch"
"diplomarbeiten24.de","findet innerhalb eines Satzes statt. </s><s> Mustafa: ""Habibi, wir sehen uns, hadi Tschüs. </s><s> "" </s><s> Zusammenfassend verfügt das","Kiezdeutsch","über eine partiell autonome Grammatik sowie Semantik, die mit Hilfe der Pragmatik ausgedrückt wird. </s><s> Des Öfteren wird"
"diplomarbeiten24.de","<s> Demgemäß konstituiert aus einer fehlerhaftangese- hener Grammatik eine regelrechte Sprachlehre. </s><s> Desgleichen ist","Kiezdeutsch","unter dem Gesichtspunkt der Semantik erheblich aufschlussreicher. </s><s> Sowohl die Semantik als auch die Syntax des"
"diplomarbeiten24.de","wird nicht tiefschürfig eruriert, sondern es wird lediglich auf die Diskrepanzen verwiesen, welche zwischen dem","Kiezdeutschen","und Standarddeutschen vorherrschen. </s><s> Die Grammatik wird auf ihre Teildisziplinen zergliedert und unter den"
"diplomarbeiten24.de",". </s><s> 4.2.2. </s><s> Semantische Analysen des Kiezdeutschen in der Nebeneinanderstellung mit dem Standarddeutschen </s><s> Das","Kiezdeutsch","unterscheidet sich vom Standartdeutschen stets im Vokabular durch die Verwendung von Lehnwörtern, speziell aus dem"
"diplomarbeiten24.de","""habibi"" in der Gegenüberstellung mit ""lan"" eher einen manierlichen Umgangston zu pflegen scheint. </s><s> Ebenfalls hat","Kiezdeutsch","""jallah"", das aus der arabi- schen Sprache herkommende Wort, im Grundvokabular inne. </s><s> Das deutsche Gegenstück dazu"
"diplomarbeiten24.de","Deutschen wird eine leidtragende beziehungsweise geschädig- te Person als Opfer bezeichnet. </s><s> Dagegen ist die","Kiezdeutsche","Bedeutung entweder ge- gensätzlich respektive handelt es sich um einen Menschen, dem man nur Missachtung zollen kann"
"diplomarbeiten24.de","Sarrazin: Deutschland schafft sich ab: Wie wir unser Land aufs Spiel setzen. 2010. München. </s><s> 19 Vgl. Daniela Krämer:","Kiezdeutsch","- Sprachliche und kommunikative Merkmale im sprechsprachlichen Register von Berlin mit t ü rkischer"
"diplomarbeiten24.de","sprechsprachlichen Register von Berlin mit t ü rkischer Herkunftssprache. 2008. Berlin. </s><s> S. 8 </s><s> 23 Vgl. Daniela Krämer:","Kiezdeutsch","- Sprachliche und kommunikative Merkmale im sprechsprachlichen Register von Berlin mit t ü rkischer"
"diplomarbeiten24.de","85% der Schüler verfügen über eine Migrationsvergangenheit. </s><s> Vgl. Kerstin Paul, Ulrike Freywald, Eva Wittenberg:","Kiezdeutsch","goes school - a multi-ethnic variety of german from an educational perspectiv. 2008. </s><s> Universität Potsdam. </s><s> S. 647 </s><s> 27"
"diplomarbeiten24.de","die Migranten äußert </s><s> 39 Als Gebrochenes Deutsch wird ein fehlerhafter Sprachgebrauch anerkannt. </s><s> Vgl. Heike Wiese:","Kiezdeutsch","- ein neuer Dialekt des Deutschen. </s><s> In: Aus Politik und Zeitgeschichte. 2010. S. 33 </s><s> 40 Eine überschaubare Stadtgegend"
"diplomarbeiten24.de",": über die Unschärfebeziehung zwischen Sprache und Ethnie in Deutschland, 2004 Berlin; New York / Vgl. Heike Wiese:","Kiezdeutsch","- ein neuer Dialekt des Deutschen. </s><s> In: Aus Politik und Zeitgeschichte. 2010. S. 34 </s><s> 50 Entworfene Jacken für"
"hu-berlin.de",", die eine überregionale Perspektive auf die vorgefundenen sprachlichen Phänomene beisteuern werden. </s><s> Infoportal","Kiezdeutsch","</s><s> Dieses Webportal macht sprachwissenschaftliche Ergebnisse zu Kiezdeutsch einer breiten Öffentlichkeit"
"hu-berlin.de","beisteuern werden. </s><s> Infoportal Kiezdeutsch </s><s> Dieses Webportal macht sprachwissenschaftliche Ergebnisse zu","Kiezdeutsch","einer breiten Öffentlichkeit zugänglich. </s><s> Es liefert Sachargumente für die Diskussion, stellt sprachliche"
"hu-berlin.de","illustrieren, und bietet auf dieser Basis Handreichungen für Schülerprojekte zur grammatischen Analyse von","Kiezdeutsch","an. </s><s> Teilprojekt B6 des Sonderforschungsbereichs ""Informationsstruktur"" der Universität Potsdam und der"
"hu-berlin.de",": H. Wiese </s><s> Das Projekt behandelte den Zusammenhang grammatischer und informationsstruktureller Aspekte in ""","Kiezdeutsch",""", einer multiethnischen Varietät des Deutschen, die sich seit etwa Mitte der 1990er als urbane Jugendsprache in"
"hu-berlin.de","der Basis eines umfangreichen Korpus von Spontandaten untersuchten wir die Frage, ob es in einer Kontaktsprache wie","Kiezdeutsch","angesichts der Schwächung grammatischer Restriktionen zu einer direkteren Abbildung von Informationsstruktur"
"diplomarbeiten24.de","<s> Im Hinspiel konnte sich Hansa Rostock in Osnabrück mit 2:1 behaupten. </s><s> Leseprobe </s><s> Inhaltsverzeichnis </s><s> 2. Ethnolekt und","Kiezdeutsch","2.1. </s><s> Der primäre Ethnolekt 2.1.1. </s><s> Die Merkmale des primären Ethnolekts 2.1.2. </s><s> Die soziale Funktion des primären"
"diplomarbeiten24.de","bezeichnen. </s><s> [1] </s><s> Der Ethnolekt hat viele Namen: Kanak Sprak, Türkendeutsch, Ghettoslang, Stadtteilsprache und","Kiezdeutsch","sind nur einige Bezeichnungen, die sich für ein und dasselbe linguistische Forschungsobjekt finden lassen. </s><s> Jedoch"
"diplomarbeiten24.de","auf eine Pu-blikation der Linguistin Heike Wiese, in der sie die These verteidigt mit dem Ethnolekt – in ihren Worten","Kiezdeutsch","– entwickele sich ein neuer Dialekt im deutschen Varietätengefüge. </s><s> Darüber hinaus sollen aber auch Beispiele aus"
"diplomarbeiten24.de","Ethnolekt und der Sprache generell potentielle Hürden für eine breite Expansion darstellen können. </s><s> 2. Ethnolekt und","Kiezdeutsch","</s><s> Als Basis der vorliegenden Arbeit muss zunächst der Begriff des Ethnolekts eingeordnet und geklärt werden. </s><s> Dazu ist"
"diplomarbeiten24.de","setzen sich analog zu dieser Erkenntnis auch die Begriffe Stadtteilsprache (Inken Keim) und Kiezsprache bzw.","Kiezdeutsch","(Heike Wiese) durch. </s><s> Dieses </s><s> tritt überall dort in Deutschland auf, wo Menschen unterschiedlicher Herkunft und mit"
"diplomarbeiten24.de","zusammenleben, das heißt grundsätzlich in multiethnischen Wohngebieten. </s><s> Interessanterweise besitzt","Kiezdeutsch","sprachliche Gemeinsamkeiten über unterschiedliche Regionen hinweg [...]. </s><s> [17] </s><s> Hierbei ist anzumerken, dass auch"
"diplomarbeiten24.de","anderen europäischen urbanen und multiethnischen Sprachräumen Varietäten beobachtet werden, die Parallelen zum","Kiezdeutsch","aufweisen, wie die Straattaal (Straßensprache) im niederländischen Amsterdam, das Rinkebysvenska ("
"diplomarbeiten24.de","Multiethnolekt) in Dänemark. </s><s> [18] Im Gegensatz zum Begriff des primären Ethnolekts (siehe Kapitel 2.1.) betont","Kiezdeutsch","den jugend- und kontaktsprachlichen Aspekt: </s><s> Kiezdeutsch ist in der Logik der vorliegenden Arbeit als"
"diplomarbeiten24.de","des primären Ethnolekts (siehe Kapitel 2.1.) betont Kiezdeutsch den jugend- und kontaktsprachlichen Aspekt: </s><s>","Kiezdeutsch","ist in der Logik der vorliegenden Arbeit als Weiterentwicklung des primären Ethnolektes zu verstehen, der die"
"diplomarbeiten24.de","der vorliegenden Arbeit als Weiterentwicklung des primären Ethnolektes zu verstehen, der die Entstehungsbasis für","Kiezdeutsch","bildet. </s><s> Der Begriff des primären Ethnolekts geht auf Peter Auer zurück, der zwischen drei verschiedenen Unter-arten"
"diplomarbeiten24.de","""[29] strikt außen vor zu lassen. </s><s> Wie später noch aufgezeigt wird, handelt es sich beim primären Ethnolekt und bei","Kiezdeutsch","nicht um gebrochenes oder schlechtes Deutsch: ""Alle ''aus dem Ghetto hinaus'' orientierten Jugendlichen beherrschen"
"diplomarbeiten24.de","als ""eine sogenannte bloße Nominalphrase"" beschrieben. </s><s> [33] Sie treten im primären Ethnolekt oder","Kiezdeutsch","meist in zwei Formen auf: "" Bare NPs occurring with semantically reduced verbs [Hervorhebung im Original]""[34] und ""["
"socialnet.de","und Heteronormativität"", ""Religion-Analytische und regulative Fragen"" sowie ""Sprache-Das Beispiel","Kiezdeutsch",""". </s><s> Inhalt </s><s> Der Herausgeber des Buches Paul Mecheril stellt in seinem Einführungsbeitrag zum Thema ""Subjekt-Bildung"
"socialnet.de","Anknüpfungen schaffen, die eine religiöse Bezeichnungspraxis zu rechtfertigen vermögen. </s><s> ""Sprache - Das Beispiel","Kiezdeutsch",""" </s><s> Passend dazu beschäftigen sich Inci Dirim und Magdalena Knappik in ihrem Beitrag ""Das ''Kiezdeutsche'' als Mimikry? </s>"
"socialnet.de","- Das Beispiel Kiezdeutsch"" </s><s> Passend dazu beschäftigen sich Inci Dirim und Magdalena Knappik in ihrem Beitrag ""Das ''","Kiezdeutsche","'' als Mimikry? </s><s> Positionierende Ko-Konstruktionen durch Jugendliche und Wissenschaftler/innen"" mit der Frage, ob"
"socialnet.de","inferioren Subjektivierungen entgegen wirken kann. </s><s> Cornelia Hamann weist in ihrem inhaltlich ähnlichen Beitrag ""''","Kiezdeutsch","''. </s><s> Anmerkungen zu einer affektgeladenen Debatte mit Rückgriff auf African American English"" auf die"
"socialnet.de","einer affektgeladenen Debatte mit Rückgriff auf African American English"" auf die Entstehungsparallelen zwischen","Kiezdeutsch","und African American English hin und nimmt dabei die Mehrheitssprache als (Standard-)Sprache der Macht in den Blick,"
"socialnet.de","der Mehrheitsgesellschaft steht. </s><s> Die Autorin beleuchtet dabei den linguistischen Standpunkt und hält fest, dass","Kiezdeutsch","eine Varietät des Deutschen, und somit keine Lernersprache, darstellt. </s><s> Ihre Beherrschung ist daher nicht als"
"bboard.de","eingegangen (hab allerdings auch nur 3 angegeben) merkmale (konkrete beispiele), funktionen, motive, speziell ""","kiezdeutsch",""", unterschied mündlichkeit/schriftlichkeit im bezug auf jugendsprache...stilbildung/-verarbeitung...keine"
"welt.de",": Heike Wiese hat ein Buch über die neue Jugendsprache geschrieben und findet Belege für gelingende Integration. </s><s>","Kiezdeutsch","? </s><s> Man muss es zugeben: Darüber wusste bislang kaum jemand Bescheid. </s><s> Das ist jetzt anders. </s><s> Heike Wiese, Professorin für"
"welt.de","so"". </s><s> Aber was damit anfangen? </s><s> In ersten Kommentaren war die Rede vom Anfang vom Ende des Deutschen. </s><s> Und nun lesen wir in ""","Kiezdeutsch",""": keine Aufregung, es ist nur ein neuer Dialekt entstanden, und zwar ein deutscher. </s><s> Kiezdeutsch ist ein Deutsch, das"
"welt.de",". </s><s> Und nun lesen wir in ""Kiezdeutsch"": keine Aufregung, es ist nur ein neuer Dialekt entstanden, und zwar ein deutscher. </s><s>","Kiezdeutsch","ist ein Deutsch, das im Kiez gesprochen wird, in multiethnischen Stadtteilen wie Berlin-Kreuzberg, von deutschen,"
"welt.de",""" nicht türkischer Syntax entspricht, hatte Wiese schon in einem älteren Aufsatz begründet. </s><s> Eine Mischsprache ist","Kiezdeutsch","also nicht. </s><s> Wenn Türkisches oder Arabisches auftaucht, dann ist es dem Deutschen einverleibt, mit deutscher"
"welt.de","auf Ortsangaben. </s><s> Und siehe da: Das gab es dosiert ganz ohne multiethnischen Hintergrund schon immer im Deutschen. </s><s>","Kiezdeutsch","hat eine deutsche Konstruktion (nur) verallgemeinert </s><s> Für Redewendungen à la ""Da müssen Sie Jakob-Kaiser-Platz"
"welt.de","wie ""Bei allen Fahrten, die Bhf. Charlottenhof enden"" ist gleich als altes Foto präsentiert. </s><s> Folgerung:","Kiezdeutsch","hat eine deutsche Konstruktion (nur) verallgemeinert. </s><s> Fälle wie ""Ich frag mein Schwester"" fallen ebenfalls erst auf"
"welt.de",""" fallen ebenfalls erst auf, wenn man sie liest statt hört. </s><s> Anzeige </s><s> Und so macht Wiese weiter, führt Fall für Fall von","Kiezdeutsch","auf umgangssprachliches Deutsch zurück, das lediglich systematisch ausgebaut ist. </s><s> Man braucht etwas Geduld, um"
"welt.de","Sarrazin auseinander. </s><s> Und doch fällt sein Name bei einem genüsslichen Zitat, das belegt, wie nahe ausgerechnet er dem","Kiezdeutsch","steht, wenn er viermal hintereinander zwar nicht ""so"", dafür ""also"" als Verstärkung benutzt (""im also muslimischen"
"welt.de","zweimal macht, keine Fehler mehr sind, sondern Stil. </s><s> Nur zeigt gerade hier der Vergleich mit den alten Dialekten, dass","Kiezdeutsch","dem plötzlichen Auftreten nach vielleicht ein Turbodialekt ist, der Summe an Eigenheiten nach jedoch (jedenfalls"
"grin.com","allgemeiner Sprachentwicklung zu untersuchen. </s><s> Zu diesen linguistischen Entwicklungen zählt das Phänomen der ""","kiezdeutschen",""" Varietät. </s><s> Mitten in multiethnischen Wohnvierteln, langfristig geprägt durch Migration und Mehrsprachigkeit,"
"grin.com","Varietät, welche es bis in die heutigen, aktuellen linguistischen Diskussionen geschafft hat. </s><s> Die Rede ist hier vom ""","Kiezdeutsch",""" (Wiese 2012), Jugendslang (Hinrichs 2013) oder auch ""Kanak Sprak"" (Pohle/Schumann 2004). </s><s> Gemeint ist hiermit eine"
"grin.com","welche kontrovers definiert und umschrieben wird. </s><s> Im Folgenden wird hierfür die eingangs erwähnte Begrifflichkeit","Kiezdeutsch","verwendet, um diese sprachliche Varietät zu bezeichnen. </s><s> Die differenzierten Zuordnungen und Beschreibungen des"
"grin.com","Ausdrücke im Kiezdeutschen. </s><s> Nach einer grundlegenden Beschreibung der sprachlichen Eigenheiten der","kiezdeutschen","Varietät wird auf die Jugend- und Kontaktsprache Bezug genommen, welche nachfolgendend mit dem Kiezdeutschen,"
"grin.com","in dieser Varietät Ausdruck jugendsprachlicher oder kontaktsprachlicher Einflüsse sind. </s><s> 2. Das Phänomen","Kiezdeutsch","</s><s> Die urbane (Sprach-)Umgebung, in der das Kiezdeutsche angesiedelt ist, sowie seine mediale (wissenschaftlich oft"
"grin.com","ist, sowie seine mediale (wissenschaftlich oft unfundierte) und öffentliche Darstellung machen aus dem","Kiezdeutsch","ein Phänomen, was jeder kennt, oder zumindest schon einmal gehört hat. </s><s> Die urbane Umgebung, in der das Kiezdeutsche zu"
"grin.com","das Kiezdeutsche zu ""hören"" ist, beschränkt sich hier nicht nur auf Berlin, nach Heike Wiese der ""Geburtsstätte"" des","Kiezdeutschen","(2012 : 13), sondern ist systematisch in multiethnischen Wohngebieten zu finden (Bülow/Kerschensteiner 2014), und"
