lfd,participant,tnid,gilt,group,itemid,regionid,target,elapsedtime,timeinterval,wds,twdcoef,wdtcoef,proct,string,setname,tag1,tag2,explique
7096,Thu Jul 15 2021 12:22:21 GMT+0200 (Central European Summer Time),34,0,ZFIL,09Fillerlc07,09Fillerlc07_6,-9,442878,1706,6,"284,333333333333","3,51699882766706",2081, Der ist aus demselben Holz geschnitzt,all,NA,NA,
7097,Thu Jul 15 2021 12:22:21 GMT+0200 (Central European Summer Time),34,0,ZFIL,09Fillerlc07,09Fillerlc07_7,-9,445383,2505,8,"313,125","3,1936127744511",2292," wie das Nachtkästchen, dass sie sich gebaut hat.",all,NA,NA,
7098,Thu Jul 15 2021 12:22:21 GMT+0200 (Central European Summer Time),34,0,ZFIL,09Fillerlc07,09Fillerlc07_8,-9,447718,2335,8,"291,875","3,42612419700214",2137, Ronja hat über die Jahre vielerlei Fertigkeiten erlernt.,all,NA,NA,
7099,Thu Jul 15 2021 12:22:21 GMT+0200 (Central European Summer Time),34,0,ZFIL,09Fillerlc07,09Fillerlc07_9,-9,449735,2017,7,"288,142857142857","3,47050074367873",2109, Sie sehnt sich jedoch auch nach Neuem.,all,NA,NA,
7100,Thu Jul 15 2021 12:22:21 GMT+0200 (Central European Summer Time),34,0,ZFIL,09Fillerlc07,09Fillerlc07_10,-9,452135,2400,9,"266,666666666667","3,75",1952, Ihr großes Ziel ist eine Reise durch die Mongolei.,all,NA,NA,
7101,Thu Jul 15 2021 12:22:21 GMT+0200 (Central European Summer Time),34,0,NA,instruction4,NA,-9,453204,1069,4,"267,25","3,74181478016838",1956,ENDE des test. danke....,NA,NA,NA,
7102,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,NA,title,NA,-9,4182,4182,5,"836,4","1,19560019129603",6122,GROUP 1: self paced essai,NA,NA,NA,
7103,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,NA,instruction1,NA,-9,6425,2243,8,"280,375","3,56665180561748",2052,"press [space] to continue. [leertaste] drücken, um weiter...",NA,NA,NA,
7104,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,NA,instruction2,NA,-9,13541,7116,10,"711,6","1,4052838673412",5209,"Wenn das X erscheint, drücken Sie bitte jedesmal die Leer...",NA,NA,NA,
7105,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,NA,08practice01,08practice01_fixation,-9,14539,998,1,998,"1,00200400801603",7305,X,NA,NA,NA,
7106,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,NA,08practice01,08practice01_0,-9,20007,5468,20,"273,4","3,65764447695684",2001,"Sie bekommen im Folgenden ein paar Texte zu sehen. Jedesmal, wenn Sie die Leertaste drücken, wird ein neuer Abschnitt aufgedeckt.",NA,NA,NA,
7107,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,NA,08practice01,08practice01_1,-9,23013,3006,10,"300,6","3,32667997338656",2200," Es ist notwendig, die einzeln erscheinenden Abschnitte aufmerksam zu lesen.",NA,NA,NA,
7108,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,NA,08practice02,08practice02_fixation,-9,23845,832,1,832,"1,20192307692308",6090,X,NA,NA,NA,
7109,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,NA,08practice02,08practice02_0,-9,26625,2780,11,"252,727272727273","3,9568345323741",1850,"Lassen Sie sich Zeit, die Texte und Fragen genau zu lesen.",NA,NA,NA,
7110,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,NA,08practice02,08practice02_1,-9,28652,2027,7,"289,571428571429","3,45337937839171",2120, Lesen Sie dies dennoch im gewohnten Tempo.,NA,NA,NA,
7111,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,NA,08practice03,08practice03_fixation,-9,29697,1045,1,1045,"0,956937799043062",7649,X,NA,NA,NA,
7112,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,NA,08practice03,08practice03_0,-9,32070,2373,10,"237,3","4,21407501053519",1737,Es geht bei den folgenden Texten nicht um schnelles Lesen.,NA,NA,NA,
7113,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,NA,08practice03,08practice03_1,-9,35928,3858,15,"257,2","3,88802488335925",1883," Ihre Lesegeschwindigkeit wird zwar erfasst, hat aber keinen Einflusz auf den weiteren Verlauf des Tests.",NA,NA,NA,
7114,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,NA,08practice03,08practice03_2,-9,37243,1315,7,"187,857142857143","5,32319391634981",1375, Sie können den Test auch jederzeit abbrechen.,NA,NA,NA,
7115,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,NA,instruction3,NA,-9,38031,788,2,394,"2,53807106598985",2884,Lesen Sie:,NA,NA,NA,
7116,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc16,09Fillerlc16_fixation,-9,38689,658,1,658,"1,51975683890578",4817,X,all,NA,NA,
7117,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc16,09Fillerlc16_0,-9,40112,1423,5,"284,6","3,51370344342937",2083,Martin ist Autor von Kochbüchern.,all,NA,NA,
7118,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc16,09Fillerlc16_1,-9,41942,1830,6,305,"3,27868852459016",2233," Er kocht nicht nur aus Leidenschaft,",all,NA,NA,
7119,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc16,09Fillerlc16_2,-9,43574,1632,6,272,"3,67647058823529",1991, sondern ist darin sogar etwas obsessiv.,all,NA,NA,
7120,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc16,09Fillerlc16_3,-9,45047,1473,7,"210,428571428571","4,75220638153428",1540," Daher lebt er in einer großen Wohngemeinschaft,",all,NA,NA,
7121,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc16,09Fillerlc16_4,-9,46647,1600,9,"177,777777777778","5,625",1301, damit er große Mengen für viele Menschen kochen kann.,all,NA,NA,
7122,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc16,09Fillerlc16_5,-9,47812,1165,4,"291,25","3,43347639484979",2132, Heute gibt es Gans.,all,NA,NA,
7123,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc16,09Fillerlc16_6,-9,49788,1976,7,"282,285714285714","3,54251012145749",2066, Schon an der geschlossenen Haustür kann man,all,NA,NA,
7124,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc16,09Fillerlc16_7,-9,50968,1180,3,"393,333333333333","2,54237288135593",2879, den Braten riechen.,all,NA,NA,
7125,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc16,09Fillerlc16_8,-9,53477,2509,10,"250,9","3,98565165404544",1837," Martin erfindet täglich neue Rezepte und es kommt selten vor,",all,NA,NA,
7126,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc16,09Fillerlc16_9,-9,55190,1713,5,"342,6","2,91885580852306",2508, dass es jemanden nicht schmeckt.,all,NA,NA,
7127,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc16,09Fillerlc16_10,-9,56569,1379,7,197,"5,0761421319797",1442," Daher lädt er auch gerne Gourmets ein,",all,NA,NA,
7128,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc16,09Fillerlc16_11,-9,58574,2005,6,"334,166666666667","2,9925187032419",2446, die spannend über Essen reden können.,all,NA,NA,
7129,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc21,09Fillerlc21_fixation,-9,59335,761,1,761,"1,31406044678055",5571,X,all,NA,NA,
7130,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc21,09Fillerlc21_0,-9,61040,1705,3,"568,333333333333","1,75953079178886",4160,"Inge liebte es, ",all,NA,NA,
7131,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc21,09Fillerlc21_1,-9,63337,2297,11,"208,818181818182","4,78885502829778",1529,an den Wochenenden die Flohmärkte nach second hand Kleidung zu durchstöbern,all,NA,NA,
7132,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc21,09Fillerlc21_2,-9,64427,1090,5,218,"4,58715596330275",1596, und auf Schnäppchenjagd zu gehen.,all,NA,NA,
7133,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc21,09Fillerlc21_3,-9,65470,1043,3,"347,666666666667","2,87631831255992",2545, Von der Verkäuferin,all,NA,NA,
7134,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc21,09Fillerlc21_4,-9,67357,1887,5,"377,4","2,64970853206147",2763," wurde ihr der Spiegel vorgehalten,",all,NA,NA,
7135,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc21,09Fillerlc21_5,-9,69213,1856,9,"206,222222222222","4,84913793103448",1510, während sie geschickt mit ihr um den Preis feilschte. ,all,NA,NA,
7136,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillersm25,09Fillersm25_fixation,-9,69783,570,1,570,"1,75438596491228",4172,X,all,NA,NA,
7137,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillersm25,09Fillersm25_0,-9,71711,1928,7,"275,428571428571","3,63070539419087",2016,Die Gefühle seiner Mitmenschen berührten Simon nicht.,all,NA,NA,
7138,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillersm25,09Fillersm25_1,-9,72993,1282,8,"160,25","6,2402496099844",1173," Wenn jemand um ihn herum zu emotional war,",all,NA,NA,
7139,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillersm25,09Fillersm25_2,-9,73683,690,4,"172,5","5,79710144927536",1263, wurde er zum Stein.,all,NA,NA,
7140,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillersm25,09Fillersm25_3,-9,74576,893,5,"178,6","5,59910414333707",1307," Er war kein guter Zuhörer,",all,NA,NA,
7141,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillersm25,09Fillersm25_4,-9,76682,2106,10,"210,6","4,74833808167142",1542, der durch seine bloße Anwesenheit Trost und Wärme gespendet hätte.,all,NA,NA,
7142,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillersm25,09Fillersm25_5,-9,78561,1879,12,"156,583333333333","6,38637573177222",1146, Vielmehr blieb er regungslos und ließ sein Gegenüber mit dessen Problemen allein. ,all,NA,NA,
7143,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc03,09Fillerlc03_fixation,-9,79006,445,1,445,"2,24719101123596",3257,X,all,NA,NA,
7144,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc03,09Fillerlc03_0,-9,82344,3338,9,"370,888888888889","2,69622528460156",2715,Helen hatte acht Jahre an der medizinischen Fakultät verbracht,all,NA,NA,
7145,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc03,09Fillerlc03_1,-9,84699,2355,9,"261,666666666667","3,82165605095541",1915," und weitere vier Jahre mit der Ausbildung zur Herzchirurgin,",all,NA,NA,
7146,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc03,09Fillerlc03_2,-9,86497,1798,6,"299,666666666667","3,33704115684093",2194, bevor sie ihren ersten Job bekam.,all,NA,NA,
7147,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc03,09Fillerlc03_3,-9,89492,2995,12,"249,583333333333","4,00667779632721",1827, Trotz dieser langen Zeit hat sie ihre Entscheidungen nie in Frage gestellt.,all,NA,NA,
7148,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc03,09Fillerlc03_4,-9,90479,987,7,141,"7,09219858156028",1032, Schon als Kind wollte sie Ärztin werden.,all,NA,NA,
7149,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc03,09Fillerlc03_5,-9,92474,1995,10,"199,5","5,0125313283208",1460," Am stärksten fühlte Helen sich immer zu Beginn einer Operation,",all,NA,NA,
7150,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc03,09Fillerlc03_6,-9,94429,1955,8,"244,375","4,0920716112532",1789," wenn sie ihr Skalpell nahe am Herzen ansetzte,",all,NA,NA,
7151,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerlc03,09Fillerlc03_7,-9,95810,1381,7,"197,285714285714","5,06879073135409",1444, das Leben ihrer PatientInnen in ihren Händen.,all,NA,NA,
7152,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,SM,SM2,SM2_fixation,-9,96307,497,1,497,"2,01207243460765",3638,X,all,RUB,2SM,
7153,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,SM,SM2,SM2_0,-9,98008,1701,6,"283,5","3,52733686067019",2075,John war im Büro grenzenlos ehrgeizig.,all,RUB,2SM,
7154,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,SM,SM2,SM2_1,-9,99257,1249,7,"178,428571428571","5,6044835868695",1306," Alles, was er bei der Arbeit tat,",all,RUB,2SM,
7155,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,SM,SM2,SM2_2,-9,100470,1213,4,"303,25","3,29760923330585",2220," war Teil einer Strategie,",all,RUB,2SM,
7156,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,SM,SM2,SM2_3,-9,102156,1686,6,281,"3,55871886120996",2057, um eine weitere Beförderung zu bekommen.,all,RUB,2SM,
7157,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,SM,SM2,SM2_4,-9,103369,1213,4,"303,25","3,29760923330585",2220, Er war sehr wettbewerbsorientiert,all,RUB,2SM,
7158,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,SM,SM2,SM2_5,-1,104027,658,3,"219,333333333333","4,55927051671733",1606," und erwartete immer,",all,RUB,2SM,
7159,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,SM,SM2,SM2_6,0,105953,1926,7,"275,142857142857","3,63447559709242",2014, dass von der Tribüne stehende Ovationen kamen.,all,RUB,2SM,
7160,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,SM,SM2,SM2_7,1,107055,1102,7,"157,428571428571","6,35208711433757",1152," Sein Chef war mit Johns Arbeit zufrieden,",all,RUB,2SM,
7161,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,SM,SM2,SM2_8,-9,108719,1664,7,"237,714285714286","4,20673076923077",1740, aber seine Kollegen waren seinen Ehrgeiz leid.,all,RUB,2SM,
7162,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,LC,LC5,LC5_fixation,-9,109266,547,1,547,"1,82815356489945",4004,X,all,RUB,5LC,
7163,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,LC,LC5,LC5_0,-9,112403,3137,10,"313,7","3,18775900541919",2296,Die Führungskräfte des Unternehmens waren sehr besorgt über die Stromversorgung.,all,RUB,5LC,
7164,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,LC,LC5,LC5_1,-1,115681,3278,12,"273,166666666667","3,6607687614399",2000," Alle Daten im Netzwerk waren auf Servern gespeichert, die ständig laufen mussten.",all,RUB,5LC,
7165,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,LC,LC5,LC5_2,0,117627,1946,11,"176,909090909091","5,65262076053443",1295, In den vorangegangenen Wochen war es jedoch gelegentlich zu Stromausfällen gekommen.,all,RUB,5LC,
7166,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,LC,LC5,LC5_3,1,120282,2655,13,"204,230769230769","4,89642184557439",1495," Schließlich begann das Unternehmen zu überlegen, ob in Backup-Generatoren investiert werden sollte.",all,RUB,5LC,
7167,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,EM,EM10,EM10_fixation,-9,120788,506,1,506,"1,97628458498024",3704,X,all,RUB,10EM,
7168,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,EM,EM10,EM10_0,-9,123776,2988,12,249,"4,01606425702811",1823,Merve ist seit kurzem verliebt und nur noch auf fernen Planeten anzutreffen.,all,RUB,10EM,
7169,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,EM,EM10,EM10_1,-9,126725,2949,9,"327,666666666667","3,05188199389624",2399, Es geschah ohne Countdown ziemlich schnell vor zwei Wochen.,all,RUB,10EM,
7170,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,EM,EM10,EM10_2,-9,128497,1772,8,"221,5","4,51467268623025",1621,"Sie sagt, dass es etwa 3 Sekunden dauerte",all,RUB,10EM,
7171,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,EM,EM10,EM10_3,-1,130253,1756,7,"250,857142857143","3,98633257403189",1836, und schon hatte sie die Umlaufbahn verlassen.,all,RUB,10EM,
7172,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,EM,EM10,EM10_4,0,131186,933,5,"186,6","5,35905680600214",1366, Sie schwebte durch den Raum.,all,RUB,10EM,
7173,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,EM,EM10,EM10_5,1,133571,2385,10,"238,5","4,19287211740042",1746, Seither ist um sie herum alles voller Sternenstaub und Glitzer.,all,RUB,10EM,
7174,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,EM,EM10,EM10_6,-9,136386,2815,15,"187,666666666667","5,32859680284192",1374," Dennoch hat Merve ein wenig Angst, was sie von Zeit zu Zeit doch dazu zwingt,",all,RUB,10EM,
7175,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,EM,EM10,EM10_7,-9,139543,3157,11,287,"3,48432055749129",2101," auf dem Planeten zu landen, um sich ein wenig zu erden.",all,RUB,10EM,
7176,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerem04,09Fillerem04_fixation,-9,140045,502,1,502,"1,99203187250996",3675,X,all,NA,NA,
7177,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerem04,09Fillerem04_0,-9,141920,1875,5,375,"2,66666666666667",2745,"Wenn Ginas Büroangestellte kooperativ waren,",all,NA,NA,
7178,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerem04,09Fillerem04_1,-9,143253,1333,6,"222,166666666667","4,50112528132033",1626, konnten sie großartige Dinge zusammen erreichen.,all,NA,NA,
7179,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerem04,09Fillerem04_2,-9,144851,1598,7,"228,285714285714","4,38047559449312",1671, Sie waren ein Chor in perfekter Harmonie;,all,NA,NA,
7180,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerem04,09Fillerem04_3,-9,145954,1103,5,"220,6","4,53309156844968",1615, die zarten Töne des Soprans,all,NA,NA,
7181,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerem04,09Fillerem04_4,-9,147757,1803,10,"180,3","5,54631170271769",1320, fügten sich perfekt ein in das mächtige Donnern der Bässe.,all,NA,NA,
7182,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerem04,09Fillerem04_5,-9,149303,1546,6,"257,666666666667","3,88098318240621",1886, Nach der Performance musste Gina lediglich,all,NA,NA,
7183,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerem04,09Fillerem04_6,-9,151183,1880,10,188,"5,31914893617021",1376," die Blumensträuße aufheben, die man auf die Bühne geworfen hatte.",all,NA,NA,
7184,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerem04,09Fillerem04_7,-9,152375,1192,5,"238,4","4,19463087248322",1745," Wenn sie jedoch unkooperativ waren,",all,NA,NA,
7185,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,ZFIL,09Fillerem04,09Fillerem04_8,-9,154101,1726,10,"172,6","5,79374275782155",1263, war die sich ergebende Kakophonie ein Angriff auf die Sinne.,all,NA,NA,
7186,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,SM,SM11,SM11_fixation,-9,154588,487,1,487,"2,05338809034908",3565,X,all,RUB,11SM,
7187,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,SM,SM11,SM11_0,-9,157637,3049,15,"203,266666666667","4,91964578550344",1488,"Petra besuchte letzte Woche ihr Lieblingsmuseum, in dem sie schon lange nicht mehr gewesen war.",all,RUB,11SM,
7188,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,SM,SM11,SM11_1,-1,163021,5384,22,"244,727272727273","4,08618127786033",1791," Sie verbrachte Stunden damit, sich die Bilder, Kunstwerke, Ausstellungstücke und Info-Texte durchzulesen und alles in Erfahrung zu bringen, was sie konnte.",all,RUB,11SM,
7189,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,SM,SM11,SM11_2,0,164432,1411,5,"282,2","3,54358610914245",2066, Es war ein heftiger Rausch.,all,RUB,11SM,
7190,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,SM,SM11,SM11_3,1,168082,3650,20,"182,5","5,47945205479452",1336," Petra vergaß schnell die Zeit und wurde fast im Museum eingeschlossen, doch der Hausmeister bemerkte sie zum Glück noch rechtzeitig.",all,RUB,11SM,
7191,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,EM,EM26,EM26_fixation,-9,168656,574,1,574,"1,74216027874564",4202,X,all,RUB,26EM,
7192,Thu Jul 15 2021 18:28:49 GMT+0200 (Mitteleuropäische Sommerzeit),35,1,EM,EM26,EM26_0,-9,171468,2812,14,"200,857142857143","4,97866287339972",1470,Jede neue Information wurde von Erna wie ein Buch in ihr mentales Bücherregal gestellt.,all,RUB,26EM,
